order_id,customer_id,order_date,order_amount,order_status,payment_date,payment_amount,payment_method,payment_status
aa224fbc-d802-41a1-9d80-dc923d7f6a22,3928,2020-04-01,244.71,pending,2024-09-14,443.76,paypal,pending
481ef1f1-1e21-4b3d-92ab-db59ba8ec187,8045,2022-06-29,300.34,delivered,,,,
91ded91c-1470-4412-9645-180d61d7190a,4636,2020-09-30,134.97,shipped,,,,
a0fa2648-c69c-4609-9380-3701688052cd,7078,2022-08-01,407.39,delivered,2022-12-28,77.43,paypal,failed
a0fa2648-c69c-4609-9380-3701688052cd,7078,2022-08-01,407.39,delivered,2023-09-17,429.38,credit card,completed
c0323d26-7a1a-4d68-a969-258927a500a7,2003,2021-02-25,90.66,shipped,2021-07-04,110.47,bank transfer,pending
a5d69f75-53b8-47d5-9f80-4ea5b6e280d7,9484,2020-03-18,191.6,pending,2022-09-04,368.19,paypal,pending
a5d69f75-53b8-47d5-9f80-4ea5b6e280d7,9484,2020-03-18,191.6,pending,2024-01-07,77.39,credit card,completed
bf5daea7-da30-4b78-8a66-12556dbc5e64,7987,2024-12-25,62.18,shipped,2021-11-05,69.65,credit card,pending
bf5daea7-da30-4b78-8a66-12556dbc5e64,7987,2024-12-25,62.18,shipped,2023-04-12,451.83,bank transfer,completed
bf5daea7-da30-4b78-8a66-12556dbc5e64,7987,2024-12-25,62.18,shipped,2023-09-04,328.03,paypal,pending
d7f5a0f0-c0f1-4001-aad1-04935c345ade,1072,2023-09-14,403.86,pending,,,,
43ee3aaf-2101-45cb-9b81-1a7a19e2c46a,4120,2020-06-17,471.27,shipped,2022-04-21,10.82,paypal,completed
43ee3aaf-2101-45cb-9b81-1a7a19e2c46a,4120,2020-06-17,471.27,shipped,2023-04-10,418.88,paypal,failed
9c921756-2432-4d67-a60f-09215901a675,9768,2020-12-03,458.89,pending,2023-08-15,99.32,credit card,pending
7dd71340-bcc2-4796-b217-41124fac5a6d,3049,2022-02-09,444.14,shipped,2022-08-11,118.35,bank transfer,pending
f801fa1f-a1b2-4a26-94c2-a17161dc8f66,8482,2023-07-09,385.11,shipped,2025-01-05,406.12,paypal,completed
c082ad7c-1b49-42c0-8579-77f7e544709d,3734,2024-08-19,475.56,pending,,,,
c4ac009e-ad0f-4f70-a88e-6ac04462faa6,8686,2024-11-29,233.38,delivered,,,,
de23c221-eac8-4a55-9a6e-c260c6bcc9f5,2899,2023-11-20,69.23,delivered,2020-08-26,49.02,bank transfer,pending
cb7f1685-8b00-4e8d-ae97-899ccdbf86ce,5792,2022-04-30,78.7,shipped,,,,
2c11ba40-d473-4569-9863-ca0f6226e567,8876,2023-04-01,329.71,pending,2022-12-02,363.2,bank transfer,completed
2668e181-b958-47f2-97fc-02a607d1737e,4250,2021-05-17,10.54,delivered,2025-02-03,484.69,paypal,failed
b94b40c9-abc9-4e33-9dd7-fa08d38babe6,2007,2024-12-16,14.22,shipped,,,,
29102430-f1b6-4ebb-8489-e83f1ed6b814,3399,2020-06-03,45.86,shipped,2021-07-19,411.63,bank transfer,failed
29102430-f1b6-4ebb-8489-e83f1ed6b814,3399,2020-06-03,45.86,shipped,2023-03-17,460.73,bank transfer,failed
cda0e7df-a08d-4311-aaf3-b5019140ffd8,5565,2023-03-26,79.0,pending,2021-07-08,347.97,bank transfer,failed
cda0e7df-a08d-4311-aaf3-b5019140ffd8,5565,2023-03-26,79.0,pending,2022-01-06,12.72,credit card,failed
cda0e7df-a08d-4311-aaf3-b5019140ffd8,5565,2023-03-26,79.0,pending,2022-07-17,435.92,paypal,failed
664ab681-20c5-41cb-9924-6ba220a96464,5755,2023-07-12,249.54,delivered,,,,
c6cfe9da-885e-4992-8eaf-c5e2203d9d0e,1849,2023-08-25,180.91,delivered,2021-01-02,32.78,bank transfer,failed
36592ed2-dee8-4ffb-b8e8-ef4434e2327e,8920,2023-03-27,425.9,delivered,2021-04-01,320.68,credit card,pending
8d416a31-ae5c-40d9-9efd-33424fd7b1db,8324,2023-10-02,492.87,shipped,2020-03-02,84.72,paypal,completed
8d416a31-ae5c-40d9-9efd-33424fd7b1db,8324,2023-10-02,492.87,shipped,2024-12-19,398.85,bank transfer,completed
f7e5fc63-4d94-4fdf-9531-1d5aad193213,7999,2024-01-25,467.99,delivered,2021-09-22,455.14,bank transfer,completed
6118a872-f890-4da7-8df3-e582d43eac02,8778,2022-10-18,63.08,pending,,,,
ad030b71-1fc0-4c89-acb7-be8e612179fd,8118,2024-07-13,181.43,pending,,,,
8530c52e-ff18-46d1-885f-86ef284e1ab2,7596,2023-04-30,387.14,pending,2021-11-20,264.61,paypal,failed
c7bd05f1-fd27-4954-90fc-780ffa015242,5849,2022-04-16,29.94,delivered,2020-02-27,185.85,paypal,pending
f18201f6-b28a-4e19-a1d5-5fd238cd717f,7187,2021-05-01,266.77,shipped,2025-01-16,437.23,bank transfer,failed
97993481-290b-428d-b112-0231177406e7,4191,2020-03-06,150.91,pending,,,,
17c403e7-a026-4337-9665-8d451818414b,1263,2020-03-25,18.56,delivered,2022-10-22,348.66,paypal,completed
2d7d89df-8cd0-4c2b-a5a4-9254ffa78ef2,7007,2020-03-30,84.65,pending,2021-05-13,274.3,paypal,failed
2d7d89df-8cd0-4c2b-a5a4-9254ffa78ef2,7007,2020-03-30,84.65,pending,2022-01-01,414.53,credit card,pending
2d7d89df-8cd0-4c2b-a5a4-9254ffa78ef2,7007,2020-03-30,84.65,pending,2023-05-19,416.65,bank transfer,pending
1fa06ba5-613f-4f6c-8e10-b56ce41eae25,3267,2023-04-14,493.34,pending,,,,
6f7b4cc7-a40c-4b94-93d9-80b086291386,6972,2021-10-21,106.18,pending,,,,
724e1419-a485-4236-a156-eb8c23fa0ad6,4281,2025-03-19,479.02,shipped,,,,
a1448e5d-4442-4f43-9eb9-8471f64585bb,3083,2024-06-17,420.52,delivered,2021-01-14,32.98,paypal,pending
a1448e5d-4442-4f43-9eb9-8471f64585bb,3083,2024-06-17,420.52,delivered,2024-05-24,368.64,bank transfer,completed
c72ac77d-cb6f-4dfb-b842-5dd8da2d6081,2244,2021-06-26,382.52,shipped,2023-01-21,332.86,paypal,pending
c72ac77d-cb6f-4dfb-b842-5dd8da2d6081,2244,2021-06-26,382.52,shipped,2024-07-21,177.59,bank transfer,completed
9f0e50ce-099e-4aec-b7fe-82b0082211e1,1217,2020-02-07,234.74,pending,2021-10-15,226.83,paypal,failed
9f0e50ce-099e-4aec-b7fe-82b0082211e1,1217,2020-02-07,234.74,pending,2021-11-07,144.57,credit card,pending
9f0e50ce-099e-4aec-b7fe-82b0082211e1,1217,2020-02-07,234.74,pending,2023-04-04,443.98,credit card,completed
60f24c98-4711-4310-9870-400fb5d3d95f,5661,2020-02-10,244.34,shipped,2022-12-19,120.94,bank transfer,pending
60f24c98-4711-4310-9870-400fb5d3d95f,5661,2020-02-10,244.34,shipped,2023-10-28,498.69,credit card,completed
bb6fb40a-be28-4e31-86af-3a181baafdab,7903,2020-02-17,34.53,shipped,2021-08-22,372.7,credit card,pending
bb6fb40a-be28-4e31-86af-3a181baafdab,7903,2020-02-17,34.53,shipped,2024-12-02,374.29,paypal,completed
440a9200-5ab3-4edf-8d4e-7cffc16b53a0,6481,2021-08-06,251.49,delivered,2020-10-31,207.41,paypal,failed
440a9200-5ab3-4edf-8d4e-7cffc16b53a0,6481,2021-08-06,251.49,delivered,2021-09-13,49.65,paypal,failed
f85e90a3-cd4c-4cb4-b529-db5df164c83a,2872,2023-10-11,50.48,pending,2025-03-16,316.51,credit card,failed
1841aa93-41da-4de5-92dc-66ada393b3e2,1608,2022-08-19,375.16,shipped,,,,
711508f0-0c1a-4c57-ae02-99b381b5299c,1718,2022-09-02,43.93,delivered,2023-01-10,249.65,bank transfer,pending
ca64c55b-03af-44ff-99d1-968c6e21b708,3480,2022-11-30,215.34,shipped,2020-08-25,141.47,bank transfer,completed
ca64c55b-03af-44ff-99d1-968c6e21b708,3480,2022-11-30,215.34,shipped,2020-12-10,85.57,paypal,pending
7a0ec21a-fff5-4176-b4a0-d6c58faee171,9256,2024-01-23,26.02,pending,2025-03-15,273.8,paypal,pending
8fb106fb-01fa-48a0-af4f-4132c60854b1,6712,2024-08-06,284.66,delivered,2020-10-02,340.5,paypal,completed
8fb106fb-01fa-48a0-af4f-4132c60854b1,6712,2024-08-06,284.66,delivered,2024-08-12,494.52,bank transfer,pending
cc51bbee-3a4b-4680-9da8-39dc09fbb721,4423,2024-01-28,338.02,pending,2022-07-13,421.3,credit card,failed
cc51bbee-3a4b-4680-9da8-39dc09fbb721,4423,2024-01-28,338.02,pending,2023-08-25,149.33,credit card,failed
3608ba22-9f08-4379-a988-e0c9b56d60a8,6509,2020-06-05,302.96,delivered,2020-02-09,61.92,paypal,completed
3608ba22-9f08-4379-a988-e0c9b56d60a8,6509,2020-06-05,302.96,delivered,2023-10-14,29.24,bank transfer,completed
6bdf5dd4-14d4-45e9-b336-03fd2e14b8f5,4330,2025-03-20,118.12,pending,2023-01-14,334.99,credit card,failed
6bdf5dd4-14d4-45e9-b336-03fd2e14b8f5,4330,2025-03-20,118.12,pending,2024-12-16,366.14,paypal,failed
bba44512-72c0-43dd-8c37-26b994fb2017,9316,2023-09-28,255.19,shipped,,,,
8b85e5c7-b427-4688-958a-f9ffc223e34b,6868,2023-08-05,251.08,shipped,2023-02-27,200.59,credit card,failed
55c73fa0-39ae-46d8-ba28-82f01e0b4357,4062,2021-01-06,62.82,delivered,,,,
990fdbfa-8c56-4e17-9572-df5f13713569,7601,2020-02-04,241.28,shipped,2024-05-06,293.4,bank transfer,failed
821bafdf-2b29-471a-a395-d50dcbd35864,5131,2020-12-16,198.36,delivered,2021-12-08,388.59,paypal,pending
821bafdf-2b29-471a-a395-d50dcbd35864,5131,2020-12-16,198.36,delivered,2024-07-07,65.34,credit card,completed
b91c639a-d6dc-4d4a-9e9c-ced4d25782f4,9279,2021-09-16,462.82,delivered,2021-08-08,457.39,credit card,pending
b91c639a-d6dc-4d4a-9e9c-ced4d25782f4,9279,2021-09-16,462.82,delivered,2024-01-17,111.42,credit card,failed
b91c639a-d6dc-4d4a-9e9c-ced4d25782f4,9279,2021-09-16,462.82,delivered,2024-06-15,463.7,bank transfer,failed
625cf18d-e020-4c2b-a03d-8e12a6afd84a,7346,2021-04-01,428.0,delivered,2021-01-16,269.74,credit card,completed
acef61f5-07f7-4050-a8a0-9c558defc228,4933,2021-06-11,408.03,shipped,2022-02-10,472.82,bank transfer,pending
54798d63-2a13-4bc9-9f69-7641472555a9,4402,2024-10-30,54.89,pending,2025-04-19,422.96,bank transfer,completed
bbb9420d-e6dc-4738-8d14-1885f3b9ba67,3272,2020-03-02,410.47,pending,2020-04-14,40.72,paypal,failed
bbb9420d-e6dc-4738-8d14-1885f3b9ba67,3272,2020-03-02,410.47,pending,2020-07-01,347.75,bank transfer,pending
65194407-8df8-4188-83b0-bc2e32cd4dcb,7935,2025-02-16,188.78,delivered,,,,
1181b8cf-2196-419f-8dc8-af43dd2b0700,3326,2022-11-06,162.09,delivered,,,,
8ea2a1b1-edc0-4336-a516-a55e7415987a,6457,2021-10-07,139.3,delivered,,,,
fc976bb6-b3c7-47aa-9afa-f79ce0b8b8ef,3727,2020-10-21,494.37,pending,,,,
3b53adb2-3375-4ac5-95c5-a33c300faacf,3105,2020-11-23,152.15,shipped,2020-11-14,140.68,paypal,failed
3b53adb2-3375-4ac5-95c5-a33c300faacf,3105,2020-11-23,152.15,shipped,2024-07-22,51.16,paypal,failed
2812acfc-a24d-445d-ab7d-bd0b697517aa,1563,2021-08-15,347.71,delivered,,,,
4a1cbd85-0e12-41be-af68-c5acd89e5961,3314,2022-01-25,20.19,pending,2020-12-02,102.21,bank transfer,failed
84b88224-ff99-4918-b5df-1d08c9d02ccf,1813,2024-05-05,52.32,delivered,,,,
9f157ec9-2e7a-43b5-9ebe-78f83906b7ff,7176,2022-05-03,397.06,pending,2020-11-08,177.21,credit card,failed
9f157ec9-2e7a-43b5-9ebe-78f83906b7ff,7176,2022-05-03,397.06,pending,2023-02-08,22.65,credit card,pending
9f157ec9-2e7a-43b5-9ebe-78f83906b7ff,7176,2022-05-03,397.06,pending,2023-11-16,383.28,paypal,pending
14446952-092a-46c2-9de7-bc8457724fc4,2409,2023-12-04,298.72,delivered,2022-09-01,94.33,bank transfer,completed
580446d7-db7e-4a46-8482-ab38986e8211,6536,2024-08-06,147.1,shipped,2021-01-14,293.97,bank transfer,failed
580446d7-db7e-4a46-8482-ab38986e8211,6536,2024-08-06,147.1,shipped,2023-02-27,78.72,bank transfer,pending
16b71add-33ac-4ba1-9355-65a80befc626,9118,2020-12-31,439.93,pending,,,,
7d3cdc6f-1791-4113-b072-6db7867195e0,4324,2021-05-27,367.52,delivered,2022-01-06,275.66,bank transfer,failed
07ba9697-88f3-4aac-8032-f094fad3a81d,4246,2021-06-21,494.29,pending,2023-07-25,456.51,bank transfer,failed
1c161f4a-aea7-49cc-ac63-23402a641e26,7894,2024-03-15,424.06,shipped,2020-05-22,477.47,bank transfer,pending
1c161f4a-aea7-49cc-ac63-23402a641e26,7894,2024-03-15,424.06,shipped,2022-04-09,11.47,bank transfer,failed
c5885f7d-9d3c-4c9f-8046-79f0101ac704,7248,2023-10-13,303.15,shipped,,,,
397afe35-e955-44e6-8dea-7a8c74d1dc27,1210,2023-04-26,53.81,shipped,2023-07-23,378.18,paypal,failed
bfddd7dc-9864-4132-b55e-2b638d37ff1a,1931,2020-03-08,363.97,delivered,,,,
18e69ad9-11cb-4f93-82a5-42355dcf97af,1858,2021-05-06,267.9,delivered,2021-06-05,173.58,bank transfer,failed
8bc23fcf-6245-4e03-93cd-744d9356127e,4846,2023-07-25,42.32,pending,2020-06-19,157.81,bank transfer,pending
8bc23fcf-6245-4e03-93cd-744d9356127e,4846,2023-07-25,42.32,pending,2021-12-13,139.27,credit card,failed
8bc23fcf-6245-4e03-93cd-744d9356127e,4846,2023-07-25,42.32,pending,2023-05-04,201.34,credit card,failed
a86b7aec-9a2a-4adc-84a6-d12cc873b0f2,9536,2021-07-18,65.84,shipped,,,,
c4db78ab-f58c-4fd6-bb1f-0baaa71ef383,6074,2023-05-28,428.27,delivered,,,,
d3d7a9bc-4b6a-4eda-88ab-bc5f4b916147,1734,2023-07-11,95.01,delivered,2024-11-07,260.35,bank transfer,failed
88b06c54-f7fd-4aa8-a280-242735fd8e4c,4778,2021-05-14,174.6,pending,2021-06-02,234.98,credit card,pending
88b06c54-f7fd-4aa8-a280-242735fd8e4c,4778,2021-05-14,174.6,pending,2024-03-11,468.89,credit card,failed
c57182c1-f61c-4b08-9c59-8dae79655908,2056,2025-02-22,174.2,delivered,,,,
9d5eec76-2a99-43d4-bffb-dcc3b2b70abc,3944,2022-07-21,316.25,shipped,2022-03-30,444.25,credit card,pending
9d5eec76-2a99-43d4-bffb-dcc3b2b70abc,3944,2022-07-21,316.25,shipped,2024-06-22,236.06,bank transfer,failed
a4b55d55-9e58-4269-93cf-621d30e0d606,4770,2022-11-14,34.19,pending,2021-02-26,242.39,paypal,completed
a4b55d55-9e58-4269-93cf-621d30e0d606,4770,2022-11-14,34.19,pending,2021-05-01,189.8,paypal,failed
5466e209-2de3-40d1-b2e1-7f8000a9fff5,4614,2021-11-24,320.35,pending,2021-05-16,439.56,credit card,pending
5466e209-2de3-40d1-b2e1-7f8000a9fff5,4614,2021-11-24,320.35,pending,2024-05-05,192.22,credit card,completed
aa9783e3-3315-4fdf-ac8d-7ddd139b7124,7958,2021-12-18,53.38,pending,2024-01-28,348.45,credit card,completed
92d2f4ed-e6ad-4626-8c25-d5befa8d0a93,7453,2020-05-19,93.49,delivered,,,,
a7712634-7be4-4b0a-b286-e968da237517,1405,2023-11-23,260.8,shipped,2023-10-28,312.97,paypal,completed
75c5cb8a-429e-4a7e-8035-0e38ccabf072,3299,2020-03-11,492.67,delivered,2022-07-16,27.01,paypal,completed
5a052a68-7cf5-4eab-806e-af13cf8b0897,8030,2023-01-02,264.76,pending,,,,
cde3966e-9ce3-417d-8bf6-7380361f5908,5965,2022-03-19,392.11,delivered,2021-09-14,104.77,paypal,completed
cde3966e-9ce3-417d-8bf6-7380361f5908,5965,2022-03-19,392.11,delivered,2022-03-27,284.08,bank transfer,failed
abf0b092-62a2-4096-9f7d-eb972c47b665,5201,2024-12-12,386.86,shipped,2020-12-08,459.36,paypal,failed
abf0b092-62a2-4096-9f7d-eb972c47b665,5201,2024-12-12,386.86,shipped,2024-03-14,99.82,bank transfer,pending
3e7ff481-50f4-478e-a1dc-9323c914e119,6693,2023-06-13,456.57,shipped,,,,
44648676-b1f2-45e2-9ef4-fb975586c4da,2206,2023-01-22,496.82,shipped,2022-02-08,287.43,credit card,completed
44648676-b1f2-45e2-9ef4-fb975586c4da,2206,2023-01-22,496.82,shipped,2023-09-20,451.12,paypal,completed
4cb935c6-db2b-4f1c-8fe2-b7d65255bd6d,1595,2023-09-19,489.94,delivered,,,,
399c2de7-53b6-46c7-af91-9ec7fc1ce9f4,9986,2022-06-07,473.97,delivered,2024-04-06,470.7,bank transfer,failed
38ce2d3a-00ba-4ef7-bb74-a847fb33e58e,5006,2021-11-03,14.1,delivered,2024-12-20,458.53,paypal,failed
68d88e85-3c13-4237-adb4-73b69f7586c1,8088,2021-07-31,253.63,shipped,2024-12-04,324.35,paypal,completed
50a3df38-09aa-4022-9136-364dcd64de16,8337,2021-02-08,313.18,pending,2021-03-29,93.27,bank transfer,completed
d5ec3448-aade-4750-91c9-79665456d2d1,3285,2020-08-01,56.39,delivered,,,,
eb6de8f6-aee3-4ddd-8493-5fdb5cee6fca,3044,2021-06-07,376.03,shipped,2021-06-22,176.31,bank transfer,failed
eb6de8f6-aee3-4ddd-8493-5fdb5cee6fca,3044,2021-06-07,376.03,shipped,2024-02-18,218.92,paypal,failed
3373402c-0306-4b05-b9fc-d97faa78b4e2,7917,2023-05-28,307.14,pending,2021-04-01,57.14,paypal,failed
3373402c-0306-4b05-b9fc-d97faa78b4e2,7917,2023-05-28,307.14,pending,2022-04-22,490.23,bank transfer,completed
2b96f07b-1a0b-44bb-acb6-dc093e8de82c,7687,2020-07-30,369.39,pending,2022-01-02,474.37,paypal,failed
5d5838ed-f58b-41cf-b48c-b798fa168772,1471,2021-01-18,381.16,shipped,2024-03-18,460.28,bank transfer,failed
651090a5-3657-4fe9-843d-e584eb688900,7644,2021-08-03,408.02,pending,2023-08-20,56.21,paypal,pending
651090a5-3657-4fe9-843d-e584eb688900,7644,2021-08-03,408.02,pending,2024-07-11,200.7,credit card,completed
f939b44f-7ab6-47b8-b67d-87671c4a9991,8846,2021-06-26,348.14,shipped,2020-08-17,42.96,paypal,failed
f939b44f-7ab6-47b8-b67d-87671c4a9991,8846,2021-06-26,348.14,shipped,2022-04-15,71.64,paypal,completed
db52419a-b6e3-450b-b8f8-1522340103f3,9340,2020-05-30,252.67,pending,2020-06-29,73.36,bank transfer,pending
db52419a-b6e3-450b-b8f8-1522340103f3,9340,2020-05-30,252.67,pending,2022-01-21,341.74,paypal,completed
db52419a-b6e3-450b-b8f8-1522340103f3,9340,2020-05-30,252.67,pending,2022-08-11,279.1,credit card,completed
db52419a-b6e3-450b-b8f8-1522340103f3,9340,2020-05-30,252.67,pending,2025-03-09,195.76,credit card,failed
bedd114e-37a9-4390-bbbb-7bd3f546fec9,3052,2023-11-14,332.52,delivered,2022-04-05,398.57,paypal,pending
fa57a23d-f664-4168-ae63-056dbcc244c2,4551,2022-01-15,210.49,shipped,2020-02-02,373.86,bank transfer,pending
fa57a23d-f664-4168-ae63-056dbcc244c2,4551,2022-01-15,210.49,shipped,2021-09-08,442.31,bank transfer,failed
fa57a23d-f664-4168-ae63-056dbcc244c2,4551,2022-01-15,210.49,shipped,2024-02-05,447.48,credit card,pending
f7520a7c-96af-44bd-915e-3416ea63e3d0,8085,2022-04-26,276.93,delivered,2020-01-26,125.4,bank transfer,failed
f7520a7c-96af-44bd-915e-3416ea63e3d0,8085,2022-04-26,276.93,delivered,2021-09-22,209.08,paypal,completed
b9579749-e623-41ec-9134-5c8dacd87061,6857,2024-04-22,22.04,delivered,,,,
445de48d-5cbb-44a9-ad87-9bebead48177,7496,2024-02-29,440.76,delivered,2021-12-15,326.67,paypal,completed
65777c03-7596-45e1-8563-254944d596e3,3645,2020-06-14,235.35,pending,2024-12-05,125.7,bank transfer,failed
1efd2b8c-15de-46c5-9728-19d6fa12f90f,3816,2023-02-10,300.14,shipped,2021-01-17,261.76,paypal,failed
85c2b002-b0dd-4a3b-8c13-9536916592c0,7965,2022-04-04,221.81,pending,,,,
1197d245-e4b7-4062-9d77-b445cd13756a,9433,2023-02-21,417.09,delivered,,,,
e3488e86-f97e-426d-a6d5-7a77c64ccbb3,1183,2024-01-07,289.24,delivered,2022-12-11,41.41,paypal,pending
e3488e86-f97e-426d-a6d5-7a77c64ccbb3,1183,2024-01-07,289.24,delivered,2024-01-12,482.04,credit card,failed
1371862b-c743-4e02-85d3-4ea4b6becc44,4190,2025-02-08,229.3,pending,2020-12-20,377.26,credit card,pending
1371862b-c743-4e02-85d3-4ea4b6becc44,4190,2025-02-08,229.3,pending,2022-10-04,10.41,paypal,pending
0f1edb37-f22b-444b-8058-e746d85ee269,2402,2024-10-13,475.31,pending,2021-01-05,152.79,credit card,failed
0f1edb37-f22b-444b-8058-e746d85ee269,2402,2024-10-13,475.31,pending,2021-04-27,83.01,paypal,pending
0f1edb37-f22b-444b-8058-e746d85ee269,2402,2024-10-13,475.31,pending,2024-12-08,80.01,credit card,failed
ff047ca0-c98b-41c8-95b9-42d9c557b019,3769,2022-04-14,101.76,delivered,2023-01-26,8.43,paypal,completed
dde413c7-6d9f-4693-ad28-c65f56f1dcdc,9810,2020-06-02,484.05,shipped,2021-02-11,133.88,credit card,pending
23d55777-933c-4cfe-9a07-7a4f34c9eac5,8598,2024-01-21,152.8,delivered,2021-05-30,245.88,paypal,failed
23d55777-933c-4cfe-9a07-7a4f34c9eac5,8598,2024-01-21,152.8,delivered,2022-07-09,435.24,bank transfer,pending
23d55777-933c-4cfe-9a07-7a4f34c9eac5,8598,2024-01-21,152.8,delivered,2024-07-20,466.34,credit card,completed
60696248-862c-40ba-a2d0-d306ea11449a,4962,2021-06-12,406.13,delivered,,,,
8f89cff5-0c55-48a5-8527-b7b043130618,9772,2022-07-04,62.02,pending,,,,
0bca6604-4553-4faf-87fb-1b50eb980d21,6593,2024-06-16,315.02,pending,2021-10-11,460.86,paypal,completed
c0f8ad51-c425-43a6-84ee-efd5f52b9fbc,8616,2023-02-14,84.62,pending,2020-05-03,301.85,credit card,completed
c0f8ad51-c425-43a6-84ee-efd5f52b9fbc,8616,2023-02-14,84.62,pending,2021-12-19,273.33,credit card,completed
c0f8ad51-c425-43a6-84ee-efd5f52b9fbc,8616,2023-02-14,84.62,pending,2022-11-17,172.08,paypal,failed
c0f8ad51-c425-43a6-84ee-efd5f52b9fbc,8616,2023-02-14,84.62,pending,2025-02-19,67.93,paypal,failed
669a5fad-7578-4a8c-bf04-e7bf6c974b10,9126,2021-11-29,196.29,shipped,,,,
36ac6bc6-f180-4828-b34c-0c0524f9c478,9995,2022-01-19,420.92,delivered,2021-12-03,282.18,credit card,failed
36ac6bc6-f180-4828-b34c-0c0524f9c478,9995,2022-01-19,420.92,delivered,2025-02-14,251.52,paypal,completed
640d6ce2-2a0f-4668-a4f3-f5bfa56fc27a,7051,2022-01-12,480.2,delivered,,,,
651a9537-6e65-44e5-b699-b8de0aa2ea1d,1403,2021-10-26,165.37,shipped,2022-07-30,63.16,paypal,pending
651a9537-6e65-44e5-b699-b8de0aa2ea1d,1403,2021-10-26,165.37,shipped,2023-06-17,205.7,paypal,completed
c1f0c470-9455-4135-b98f-bc7d74c8edba,5766,2023-07-28,71.15,pending,,,,
f79589e5-05a4-4d5d-b9ef-238381792aa4,2791,2021-11-06,447.05,pending,,,,
b4865427-5c23-448b-8f0a-75443e5f454f,6401,2023-08-31,246.59,delivered,2020-11-23,351.76,paypal,completed
3dd31afe-b721-4f3a-a0e2-972717c0cd18,4087,2023-02-12,290.11,shipped,2020-04-17,164.21,bank transfer,failed
3dd31afe-b721-4f3a-a0e2-972717c0cd18,4087,2023-02-12,290.11,shipped,2022-05-23,209.46,bank transfer,completed
3dd31afe-b721-4f3a-a0e2-972717c0cd18,4087,2023-02-12,290.11,shipped,2024-03-02,195.59,paypal,failed
3dd31afe-b721-4f3a-a0e2-972717c0cd18,4087,2023-02-12,290.11,shipped,2024-03-10,186.86,paypal,completed
0737e336-9a1f-4322-85b3-79508e26998f,6775,2024-08-17,435.03,pending,2020-09-10,71.83,bank transfer,failed
0737e336-9a1f-4322-85b3-79508e26998f,6775,2024-08-17,435.03,pending,2022-06-25,450.75,paypal,pending
0737e336-9a1f-4322-85b3-79508e26998f,6775,2024-08-17,435.03,pending,2023-03-07,135.66,paypal,failed
0737e336-9a1f-4322-85b3-79508e26998f,6775,2024-08-17,435.03,pending,2023-07-05,458.1,bank transfer,completed
2e91dd5a-4645-499f-a510-8df7921e38f4,2520,2021-12-09,271.85,pending,2024-01-30,443.88,bank transfer,failed
e40c347f-4d32-4495-b778-6a2c9c0c6efd,2315,2020-04-22,327.66,pending,2022-12-06,267.75,credit card,failed
ec9246e8-fd80-4677-a7f5-9d1ee5fd3f8a,9611,2024-08-29,219.98,shipped,2020-05-25,151.8,credit card,completed
ec9246e8-fd80-4677-a7f5-9d1ee5fd3f8a,9611,2024-08-29,219.98,shipped,2020-08-14,214.2,bank transfer,pending
ec9246e8-fd80-4677-a7f5-9d1ee5fd3f8a,9611,2024-08-29,219.98,shipped,2025-03-18,208.38,credit card,completed
072146b4-eeec-4f60-abaf-02db8d1d1170,6915,2023-08-02,389.2,shipped,2020-06-19,81.85,paypal,completed
e3c9689c-5b31-4c65-94d1-1180c661bdf1,4008,2023-12-19,138.33,delivered,,,,
2c0f9338-7226-4dff-a4e9-a0933054ced2,3964,2022-04-20,266.2,pending,2020-10-08,118.36,bank transfer,pending
2c0f9338-7226-4dff-a4e9-a0933054ced2,3964,2022-04-20,266.2,pending,2022-10-07,114.9,bank transfer,failed
2c0f9338-7226-4dff-a4e9-a0933054ced2,3964,2022-04-20,266.2,pending,2022-12-10,206.16,credit card,completed
9bb7c18d-eef9-4542-a27b-47e9de69ea1f,9049,2022-02-03,181.29,pending,2023-01-13,65.82,bank transfer,completed
58a0b90d-d3f0-4818-9cba-e73f32a59010,1815,2021-10-05,316.97,delivered,,,,
4c7cee09-a1f5-4021-8b74-8dfd775e2227,1272,2024-01-30,389.23,delivered,,,,
046ad14d-fec9-4cce-9ba2-1d0a6aece65c,4214,2023-03-25,18.83,shipped,,,,
7b3ee1c2-0583-4bba-a84d-0fdeea4e4fc8,3456,2024-07-14,176.55,shipped,2020-10-15,414.07,credit card,failed
7b3ee1c2-0583-4bba-a84d-0fdeea4e4fc8,3456,2024-07-14,176.55,shipped,2024-06-20,216.31,paypal,completed
4ae60ea0-f104-4ca4-b8f0-73d21e165c48,2045,2024-05-13,325.44,pending,,,,
71b26aa8-a304-4daa-bd1e-cd29c3657886,1591,2022-10-30,251.77,shipped,2025-02-08,315.66,paypal,pending
9c8aeb81-052a-49b1-99de-1a0321408415,1376,2021-06-01,206.74,delivered,,,,
84505ee0-97d3-4357-a4fb-f65b9f21f433,6646,2022-12-24,83.13,shipped,2022-11-22,137.62,credit card,completed
6b646147-c23c-47df-8863-deb02e41b9d8,3655,2021-11-13,121.26,shipped,2020-09-27,262.75,credit card,pending
3339dfc7-c7de-4c1b-aeef-4988bca8831f,7685,2020-02-18,306.32,shipped,2024-07-11,457.23,paypal,completed
3339dfc7-c7de-4c1b-aeef-4988bca8831f,7685,2020-02-18,306.32,shipped,2025-02-24,352.2,credit card,pending
